Jurisdiction,Candidate,Votes,LeadDigit
Washoe,"BLANKENSHIP, DON",4,4
Washoe,"BLANKENSHIP, DON",1,1
Washoe,"BLANKENSHIP, DON",2,2
Washoe,"BLANKENSHIP, DON",2,2
Washoe,"BLANKENSHIP, DON",2,2
Washoe,"BLANKENSHIP, DON",6,6
Washoe,"BLANKENSHIP, DON",2,2
Washoe,"BLANKENSHIP, DON",4,4
Washoe,"BLANKENSHIP, DON",4,4
Washoe,"BLANKENSHIP, DON",2,2
Washoe,"BLANKENSHIP, DON",3,3
Washoe,"BLANKENSHIP, DON",3,3
Washoe,"BLANKENSHIP, DON",3,3
Washoe,"BLANKENSHIP, DON",5,5
Washoe,"BLANKENSHIP, DON",3,3
Washoe,"BLANKENSHIP, DON",3,3
Washoe,"BLANKENSHIP, DON",1,1
Washoe,"BLANKENSHIP, DON",2,2
Washoe,"BLANKENSHIP, DON",3,3
Washoe,"BLANKENSHIP, DON",1,1
Washoe,"BLANKENSHIP, DON",2,2
Washoe,"BLANKENSHIP, DON",5,5
Washoe,"BLANKENSHIP, DON",1,1
Washoe,"BLANKENSHIP, DON",4,4
Washoe,"BLANKENSHIP, DON",6,6
Washoe,"BLANKENSHIP, DON",3,3
Washoe,"BLANKENSHIP, DON",2,2
Washoe,"BLANKENSHIP, DON",4,4
Washoe,"BLANKENSHIP, DON",8,8
Washoe,"BLANKENSHIP, DON",2,2
Washoe,"BLANKENSHIP, DON",5,5
Washoe,"BLANKENSHIP, DON",4,4
Washoe,"BLANKENSHIP, DON",3,3
Washoe,"BLANKENSHIP, DON",9,9
Washoe,"BLANKENSHIP, DON",3,3
Washoe,"BLANKENSHIP, DON",3,3
Washoe,"BLANKENSHIP, DON",2,2
Washoe,"BLANKENSHIP, DON",2,2
Washoe,"BLANKENSHIP, DON",7,7
Washoe,"BLANKENSHIP, DON",1,1
Washoe,"BLANKENSHIP, DON",2,2
Washoe,"BLANKENSHIP, DON",1,1
Washoe,"BLANKENSHIP, DON",1,1
Washoe,"BLANKENSHIP, DON",3,3
Washoe,"BLANKENSHIP, DON",7,7
Washoe,"BLANKENSHIP, DON",4,4
Washoe,"BLANKENSHIP, DON",4,4
Washoe,"BLANKENSHIP, DON",1,1
Washoe,"BLANKENSHIP, DON",3,3
Washoe,"BLANKENSHIP, DON",5,5
Washoe,"BLANKENSHIP, DON",4,4
Washoe,"BLANKENSHIP, DON",2,2
Washoe,"BLANKENSHIP, DON",1,1
Washoe,"BLANKENSHIP, DON",3,3
Washoe,"BLANKENSHIP, DON",6,6
Washoe,"BLANKENSHIP, DON",1,1
Washoe,"BLANKENSHIP, DON",2,2
Washoe,"BLANKENSHIP, DON",3,3
Washoe,"BLANKENSHIP, DON",1,1
Washoe,"BLANKENSHIP, DON",4,4
Washoe,"BLANKENSHIP, DON",1,1
Washoe,"BLANKENSHIP, DON",1,1
Washoe,"BLANKENSHIP, DON",2,2
Washoe,"BLANKENSHIP, DON",1,1
Washoe,"BLANKENSHIP, DON",1,1
Washoe,"BLANKENSHIP, DON",3,3
White Pine,"BLANKENSHIP, DON",4,4
White Pine,"BLANKENSHIP, DON",5,5
White Pine,"BLANKENSHIP, DON",1,1
White Pine,"BLANKENSHIP, DON",4,4
White Pine,"BLANKENSHIP, DON",2,2
White Pine,"BLANKENSHIP, DON",2,2
White Pine,"BLANKENSHIP, DON",2,2
White Pine,"BLANKENSHIP, DON",1,1
Carson City,"JORGENSEN, JO",15,1
Carson City,"JORGENSEN, JO",18,1
Carson City,"JORGENSEN, JO",17,1
Carson City,"JORGENSEN, JO",13,1
Carson City,"JORGENSEN, JO",16,1
Carson City,"JORGENSEN, JO",21,2
Carson City,"JORGENSEN, JO",11,1
Carson City,"JORGENSEN, JO",14,1
Carson City,"JORGENSEN, JO",20,2
Carson City,"JORGENSEN, JO",15,1
Carson City,"JORGENSEN, JO",8,8
Carson City,"JORGENSEN, JO",15,1
Carson City,"JORGENSEN, JO",14,1
Carson City,"JORGENSEN, JO",17,1
Carson City,"JORGENSEN, JO",18,1
Carson City,"JORGENSEN, JO",17,1
Carson City,"JORGENSEN, JO",43,4
Carson City,"JORGENSEN, JO",13,1
Carson City,"JORGENSEN, JO",30,3
Carson City,"JORGENSEN, JO",36,3
Carson City,"JORGENSEN, JO",9,9
Carson City,"JORGENSEN, JO",21,2
Carson City,"JORGENSEN, JO",20,2
Carson City,"JORGENSEN, JO",11,1
Churchill,"JORGENSEN, JO",14,1
Churchill,"JORGENSEN, JO",19,1
Churchill,"JORGENSEN, JO",26,2
Churchill,"JORGENSEN, JO",16,1
Churchill,"JORGENSEN, JO",21,2
Churchill,"JORGENSEN, JO",14,1
Churchill,"JORGENSEN, JO",22,2
Churchill,"JORGENSEN, JO",8,8
Churchill,"JORGENSEN, JO",10,1
Churchill,"JORGENSEN, JO",7,7
Churchill,"JORGENSEN, JO",26,2
Churchill,"JORGENSEN, JO",6,6
Churchill,"JORGENSEN, JO",12,1
Churchill,"JORGENSEN, JO",12,1
Churchill,"JORGENSEN, JO",15,1
Churchill,"JORGENSEN, JO",6,6
Churchill,"JORGENSEN, JO",14,1
Churchill,"JORGENSEN, JO",21,2
Churchill,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",23,2
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",17,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",23,2
Clark,"JORGENSEN, JO",14,1
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",14,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",21,2
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",21,2
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",29,2
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",33,3
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",33,3
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",23,2
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",23,2
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",16,1
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",18,1
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",19,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",20,2
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",16,1
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",17,1
Clark,"JORGENSEN, JO",20,2
Clark,"JORGENSEN, JO",18,1
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",14,1
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",20,2
Clark,"JORGENSEN, JO",17,1
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",17,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",18,1
Clark,"JORGENSEN, JO",30,3
Clark,"JORGENSEN, JO",16,1
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",24,2
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",16,1
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",18,1
Clark,"JORGENSEN, JO",36,3
Clark,"JORGENSEN, JO",20,2
Clark,"JORGENSEN, JO",25,2
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",21,2
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",20,2
Clark,"JORGENSEN, JO",36,3
Clark,"JORGENSEN, JO",17,1
Clark,"JORGENSEN, JO",14,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",19,1
Clark,"JORGENSEN, JO",18,1
Clark,"JORGENSEN, JO",14,1
Clark,"JORGENSEN, JO",25,2
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",21,2
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",14,1
Clark,"JORGENSEN, JO",17,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",23,2
Clark,"JORGENSEN, JO",14,1
Clark,"JORGENSEN, JO",14,1
Clark,"JORGENSEN, JO",16,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",19,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",14,1
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",19,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",23,2
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",28,2
Clark,"JORGENSEN, JO",17,1
Clark,"JORGENSEN, JO",24,2
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",21,2
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",23,2
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",17,1
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",25,2
Clark,"JORGENSEN, JO",16,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",16,1
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",22,2
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",17,1
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",14,1
Clark,"JORGENSEN, JO",18,1
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",19,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",36,3
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",14,1
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",25,2
Clark,"JORGENSEN, JO",22,2
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",27,2
Clark,"JORGENSEN, JO",16,1
Clark,"JORGENSEN, JO",14,1
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",19,1
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",33,3
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",26,2
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",21,2
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",21,2
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",17,1
Clark,"JORGENSEN, JO",24,2
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",38,3
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",17,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",14,1
Clark,"JORGENSEN, JO",16,1
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",21,2
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",14,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",18,1
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",17,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",14,1
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",22,2
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",18,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",22,2
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",13,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",12,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",15,1
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",1,1
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",4,4
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",11,1
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",9,9
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",7,7
Clark,"JORGENSEN, JO",21,2
Clark,"JORGENSEN, JO",3,3
Clark,"JORGENSEN, JO",5,5
Clark,"JORGENSEN, JO",6,6
Clark,"JORGENSEN, JO",8,8
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",2,2
Clark,"JORGENSEN, JO",10,1
Clark,"JORGENSEN, JO",3,3
